ID,TWEET,DATE,GEOLABEL,PLACE,WORDSF,LABELS,RATE,TARGET
1441090000000000000,secretaria desarrollo economico trabajo travas servicio nacional empleo morelos convoca mujeres hombres postularse puestos disenador industrial pintor industrial canada,23/09/2021 17:00,"18.73780101348355, -97.42252127779483",TC,"['secretaria', 'desarrollo', 'economico', 'trabajo', 'travas', 'servicio', 'nacional', 'empleo', 'morelos', 'convoca', 'mujeres', 'hombres', 'postularse', 'puestos', 'disenador', 'industrial', 'pintor', 'industrial', 'canada']","['politico', 'comercio', 'comercio', 'social', 'social', 'social', 'industrial', 'industrial']",-8,0
1441120000000000000,auto formal prision ex presidente municipal zoquitlan presento irregularidades administracion ocasiono dano patrimonial agravio erario publico municipio lared larednoticias larednews,23/09/2021 19:25,"18.35385100917314, -97.0302439546195",TC,"['auto', 'formal', 'prision', 'ex', 'presidente', 'municipal', 'zoquitlan', 'presento', 'irregularidades', 'administracion', 'ocasiono', 'dano', 'patrimonial', 'agravio', 'erario', 'publico', 'municipio', 'lared', 'larednoticias', 'larednews']","['vial', 'delito', 'social', 'politico', 'politico', 'desastre', 'politico', 'social']",-8,0
1441150000000000000,enterate diputada federal morena inas parra califico represor autoritario mentiroso detenido activistas coyomeapan califico confrontacion directa presos politicos obradoristas puebla,23/09/2021 21:14,"18.282918126061674, -96.95980632625877",TC,"['enterate', 'diputada', 'federal', 'morena', 'inas', 'parra', 'califico', 'represor', 'autoritario', 'mentiroso', 'detenido', 'activistas', 'coyomeapan', 'califico', 'confrontacion', 'directa', 'presos', 'politicos', 'obradoristas', 'puebla']","['noticia', 'politico', 'vial', 'politico', 'policial', 'social', 'policial', 'politico']",-8,0
1441170000000000000, expediente tehuacan manana jueves murio manera tragica mujer anos profesion maestra tras ser atropellada camion volteo libramiento altura puente colonia mayolee nota,23/09/2021 22:45,"18.4664537056607, -97.4000858726468",TC,"['', 'expediente', 'tehuacan', 'manana', 'jueves', 'murio', 'manera', 'tragica', 'mujer', 'anos', 'profesion', 'maestra', 'tras', 'ser', 'atropellada', 'camion', 'volteo', 'libramiento', 'altura', 'puente', 'colonia', 'mayolee', 'nota']","['social', 'social', 'escolar', 'vial', 'vial', 'vial', 'vial', 'noticia']",-8,0
1441180000000000000,entarate fiscalia especializada combate corrupcion obtuvo juez control dictara auto vinculacion proceso presidente secretario finanzas municipio pinal amoles,23/09/2021 23:24,"21.135462521407582, -99.62857016537474",SG,"['entarate', 'fiscalia', 'especializada', 'combate', 'corrupcion', 'obtuvo', 'juez', 'control', 'dictara', 'auto', 'vinculacion', 'proceso', 'presidente', 'secretario', 'finanzas', 'municipio', 'pinal', 'amoles']","['policial', 'politico', 'politico', 'vial', 'delito', 'politico', 'politico', 'social']",-8,0
1441190000000000000,diputada federal inas parra dijo gobernador puebla represor tergiversado informacion justificar detencion ciudadanos coyomeapan inconformes proceso electorala,23/09/2021 23:45,"18.282918126061674, -96.95980632625877",TC,"['diputada', 'federal', 'inas', 'parra', 'dijo', 'gobernador', 'puebla', 'represor', 'tergiversado', 'informacion', 'justificar', 'detencion', 'ciudadanos', 'coyomeapan', 'inconformes', 'proceso', 'electorala']","['politico', 'vial', 'politico', 'noticia', 'policial', 'social', 'social', 'delito']",-8,0
1441220000000000000,puebla seguridad agentes policia estatal detuvieron carretera federal tehuacan victor b josa miguel r acreditaron legal posesion diversos cilindros gas lp ambos puestos disposicion autoridades correspondientes,24/09/2021 01:41,"18.4664537056607, -97.4000858726468",TC,"['puebla', 'seguridad', 'agentes', 'policia', 'estatal', 'detuvieron', 'carretera', 'federal', 'tehuacan', 'victor', 'b', 'josa', 'miguel', 'r', 'acreditaron', 'legal', 'posesion', 'diversos', 'cilindros', 'gas', 'lp', 'ambos', 'puestos', 'disposicion', 'autoridades', 'correspondientes']","['policial', 'policial', 'policial', 'vial', 'vial', 'vial', 'industrial', 'policial']",-8,0
1441380000000000000,tras ser aprehendido elementos agencia estatal investigacion aei municipio tehuacan ex edil zoquitlan goberno recibio auto formal prision despilfarrar miles pesos entarate,24/09/2021 12:36,"18.35385100917314, -97.0302439546195",TC,"['tras', 'ser', 'aprehendido', 'elementos', 'agencia', 'estatal', 'investigacion', 'aei', 'municipio', 'tehuacan', 'ex', 'edil', 'zoquitlan', 'goberno', 'recibio', 'auto', 'formal', 'prision', 'despilfarrar', 'miles', 'pesos', 'entarate']","['policial', 'policial', 'vial', 'social', 'social', 'vial', 'delito', 'comercio']",-8,0
1441470000000000000,entarate activistas adax digitales denunciaron presunto agresor cinco mujeres victimas violencia digital abuso sexual podria ingresar administracion arroyo seco gobernaria morenista ofelia castillo,24/09/2021 18:20,"21.5485329192622, -99.68959166950509",SG,"['entarate', 'activistas', 'adax', 'digitales', 'denunciaron', 'presunto', 'agresor', 'cinco', 'mujeres', 'victimas', 'violencia', 'digital', 'abuso', 'sexual', 'podria', 'ingresar', 'administracion', 'arroyo', 'seco', 'gobernaria', 'morenista', 'ofelia', 'castillo']","['social', 'policial', 'social', 'policial', 'policial', 'policial', 'delito', 'politico']",-8,0
1441530000000000000,regiduria salud deportes juventud direccion salud coordinacion secretaria bienestar issste tehuacan culminado trabajos vacunacion polideportivo huizachera segunda dosis marca sinovacgobiernotehuacan,24/09/2021 22:35,"18.4664537056607, -97.4000858726468",TC,"['regiduria', 'salud', 'deportes', 'juventud', 'direccion', 'salud', 'coordinacion', 'secretaria', 'bienestar', 'issste', 'tehuacan', 'culminado', 'trabajos', 'vacunacion', 'polideportivo', 'huizachera', 'segunda', 'dosis', 'marca', 'sinovacgobiernotehuacan']","['covid19', 'social', 'escolar', 'covid19', 'politico', 'social', 'covid19', 'covid19']",-8,0
1442920000000000000,municipios aclara landa matamoros uso recursos rehabilitacion unidad deportivala administracion manifiesta recursos sido gastados llevaran cabo obras tenian proyectadas ,28/09/2021 18:12,"21.1843138936843, -99.31969658221064",SG,"['municipios', 'aclara', 'landa', 'matamoros', 'uso', 'recursos', 'rehabilitacion', 'unidad', 'deportivala', 'administracion', 'manifiesta', 'recursos', 'sido', 'gastados', 'llevaran', 'cabo', 'obras', 'tenian', 'proyectadas', '']","['social', 'social', 'social', 'vial', 'politico', 'social', 'social', 'vial']",-8,0
1443570000000000000,proteccion civil coxcatlan atendio incendio registrado manana barriopanohuaya municipio siniestro presento bodega provocado parecer corto circuito reportaron personas heridas solo danos materiales,30/09/2021 13:27,"18.260653248132826, -97.13876688174919",TC,"['proteccion', 'civil', 'coxcatlan', 'atendio', 'incendio', 'registrado', 'manana', 'barriopanohuaya', 'municipio', 'siniestro', 'presento', 'bodega', 'provocado', 'parecer', 'corto', 'circuito', 'reportaron', 'personas', 'heridas', 'solo', 'danos', 'materiales']","['social', 'desastre', 'social', 'comercio', 'vial', 'social', 'policial', 'desastre']",-8,0
1443690000000000000, ahora detenido extorsionen avenida zona quetzaltenango agentes division nacional desarrollo criminal pandillas arrestan josa isaias trinidad xicara anos cumplimiento orden captura extorsionvia,30/09/2021 21:20,"21.40819396404915, -99.07050783941978",SG,"['', 'ahora', 'detenido', 'extorsionen', 'avenida', 'zona', 'quetzaltenango', 'agentes', 'division', 'nacional', 'desarrollo', 'criminal', 'pandillas', 'arrestan', 'josa', 'isaias', 'trinidad', 'xicara', 'anos', 'cumplimiento', 'orden', 'captura', 'extorsionvia']","['policial', 'vial', 'policial', 'policial', 'social', 'social', 'policial', 'policial']",-8,0
1444130000000000000,videoradar graduan sargentos militares policias capturados ministeriales quecholac tehuacan pagancruza puebla antorcha guadalupana sep economia universidades conformaran clusterpor fin bajan contagios covid laredcincoradio,02/10/2021 02:20,"18.4664537056607, -97.4000858726468",TC,"['videoradar', 'graduan', 'sargentos', 'militares', 'policias', 'capturados', 'ministeriales', 'quecholac', 'tehuacan', 'pagancruza', 'puebla', 'antorcha', 'guadalupana', 'sep', 'economia', 'universidades', 'conformaran', 'clusterpor', 'fin', 'bajan', 'contagios', 'covid', 'laredcincoradio']","['policial', 'policial', 'policial', 'politico', 'escolar', 'escolar', 'covid19', 'covid19']",-8,0
1444530000000000000, policiaca hombre identificado carlos anos altepexi murio ser atropellado carretera estatal tehuacanteotitlan viajaba moto yamaha mujer trasladada hospital integral ajalpan responsable escapo tehuacan,03/10/2021 05:00,"18.4664537056607, -97.4000858726468",TC,"['', 'policiaca', 'hombre', 'identificado', 'carlos', 'anos', 'altepexi', 'murio', 'ser', 'atropellado', 'carretera', 'estatal', 'tehuacanteotitlan', 'viajaba', 'moto', 'yamaha', 'mujer', 'trasladada', 'hospital', 'integral', 'ajalpan', 'responsable', 'escapo', 'tehuacan']","['policial', 'social', 'social', 'vial', 'vial', 'vial', 'social', 'covid19']",-8,0
1445570000000000000,kilometro carretera federal tehuacanacultzingo altura jarochita reporta incendio vehiculo circulacion vehicular bloqueada pasovia,06/10/2021 01:45,"18.4664537056607, -97.4000858726468",TC,"['kilometro', 'carretera', 'federal', 'tehuacanacultzingo', 'altura', 'jarochita', 'reporta', 'incendio', 'vehiculo', 'circulacion', 'vehicular', 'bloqueada', 'pasovia']","['vial', 'vial', 'vial', 'vial', 'desastre', 'vial', 'vial', 'vial']",-8,0
1445730000000000000, nocturna incendio auto carretera federal tehuacanacultzingo persona resulto lesionada tras volcadura poniente unidad transporte volco maxicopuebla lugar atendieron lesionados,06/10/2021 12:53,"18.4664537056607, -97.4000858726468",TC,"['', 'nocturna', 'incendio', 'auto', 'carretera', 'federal', 'tehuacanacultzingo', 'persona', 'resulto', 'lesionada', 'tras', 'volcadura', 'poniente', 'unidad', 'transporte', 'volco', 'maxicopuebla', 'lugar', 'atendieron', 'lesionados']","['desastre', 'vial', 'vial', 'vial', 'social', 'vial', 'vial', 'vial']",-8,0
1446150000000000000,elementos pc xilitla apoyan labores rescate pasajeros trasladaban autobus linea vencedor numero economico volco carretera federal km volcadura dejo lesionados gravedad slp lasnoticias,07/10/2021 16:19,"21.384892713884096, -98.99300715031478",SG,"['elementos', 'pc', 'xilitla', 'apoyan', 'labores', 'rescate', 'pasajeros', 'trasladaban', 'autobus', 'linea', 'vencedor', 'numero', 'economico', 'volco', 'carretera', 'federal', 'km', 'volcadura', 'dejo', 'lesionados', 'gravedad', 'slp', 'lasnoticias']","['policial', 'vial', 'comercio', 'vial', 'vial', 'vial', 'vial', 'noticia']",-8,0
1446160000000000000,momentos elementos pc xilitla apoyan labores rescate pasajeros trasladaban autobus linea transportes vencedor numero economico volco carretera federal km personas lesionadas,07/10/2021 17:02,"21.384892713884096, -98.99300715031478",SG,"['momentos', 'elementos', 'pc', 'xilitla', 'apoyan', 'labores', 'rescate', 'pasajeros', 'trasladaban', 'autobus', 'linea', 'transportes', 'vencedor', 'numero', 'economico', 'volco', 'carretera', 'federal', 'km', 'personas', 'lesionadas']","['policial', 'vial', 'comercio', 'vial', 'vial', 'vial', 'social', 'vial']",-8,0
1446160000000000000,almomento alumnos maestros manifiestan exigir autoridades municipales amozoc terreno bachillerato nueva creacion cierran carretera federal pueblatehuacan altura amozoc tome precaucionesmunicipios,07/10/2021 17:12,"18.4664537056607, -97.4000858726468",TC,"['almomento', 'alumnos', 'maestros', 'manifiestan', 'exigir', 'autoridades', 'municipales', 'amozoc', 'terreno', 'bachillerato', 'nueva', 'creacion', 'cierran', 'carretera', 'federal', 'pueblatehuacan', 'altura', 'amozoc', 'tome', 'precaucionesmunicipios']","['escolar', 'escolar', 'social', 'policial', 'social', 'vial', 'vial', 'vial']",-8,0
1446170000000000000,caosvial maneje precaucion grupo estudiantes bachillerato digital numero marchan carretera tehuacan tramo amozoc solicitar construccion escuela via,07/10/2021 17:49,"18.4664537056607, -97.4000858726468",TC,"['caosvial', 'maneje', 'precaucion', 'grupo', 'estudiantes', 'bachillerato', 'digital', 'numero', 'marchan', 'carretera', 'tehuacan', 'tramo', 'amozoc', 'solicitar', 'construccion', 'escuela', 'via']","['vial', 'noticia', 'escolar', 'vial', 'vial', 'industrial', 'escolar', 'vial']",-8,0
1446540000000000000,puebla seguridad agentes policia estatal detuvieron presunto narcomenudista municipio posesion aparente cristal presuntamente comercializaria san gabriel chilac trato herir agentes capturaron puesto disposicion,08/10/2021 17:58,"18.330599160191113, -97.34464170014851",TC,"['puebla', 'seguridad', 'agentes', 'policia', 'estatal', 'detuvieron', 'presunto', 'narcomenudista', 'municipio', 'posesion', 'aparente', 'cristal', 'presuntamente', 'comercializaria', 'san', 'gabriel', 'chilac', 'trato', 'herir', 'agentes', 'capturaron', 'puesto', 'disposicion']","['policial', 'policial', 'policial', 'vial', 'policial', 'social', 'policial', 'policial']",-8,0
1447240000000000000,feminicidio huellas violencia abuso sexual encontrado cuerpo joven estudiante misma reportada desaparecida familiares dia viernes tehuacanla nota completa ,10/10/2021 16:31,"18.4664537056607, -97.4000858726468",TC,"['feminicidio', 'huellas', 'violencia', 'abuso', 'sexual', 'encontrado', 'cuerpo', 'joven', 'estudiante', 'misma', 'reportada', 'desaparecida', 'familiares', 'dia', 'viernes', 'tehuacanla', 'nota', 'completa', '']","['policial', 'policial', 'policial', 'delito', 'policial', 'escolar', 'delito', 'noticia']",-8,0
1447530000000000000,crisis montoneras basura tehuacan elementos proteccion civil agentes viales personal servicios publicos recibieron orden limpiar ciudad laboran ello via,11/10/2021 11:44,"18.4664537056607, -97.4000858726468",TC,"['crisis', 'montoneras', 'basura', 'tehuacan', 'elementos', 'proteccion', 'civil', 'agentes', 'viales', 'personal', 'servicios', 'publicos', 'recibieron', 'orden', 'limpiar', 'ciudad', 'laboran', 'ello', 'via']","['social', 'policial', 'social', 'policial', 'comercio', 'politico', 'policial', 'vial']",-8,0
1447570000000000000,policias viales estatales policia municipal cuicatlan elementos aei detuvieron dos camionetas tres toneladas transportados ninos mujeres hombres buscaban sueno americano adalberto brena,11/10/2021 14:40,"17.80067467543565, -96.96007114828112",TC,"['policias', 'viales', 'estatales', 'policia', 'municipal', 'cuicatlan', 'elementos', 'aei', 'detuvieron', 'dos', 'camionetas', 'tres', 'toneladas', 'transportados', 'ninos', 'mujeres', 'hombres', 'buscaban', 'sueno', 'americano', 'adalberto', 'brena']","['policial', 'vial', 'policial', 'policial', 'vial', 'escolar', 'social', 'social']",-8,0
1448010000000000000,almomento mujeres tehuacan marchan exigir autoridades dar responsables feminicidio suri saday estudiante anos encontraron vida signos violencia abuso sexual niunamenosvia,12/10/2021 19:39,"18.4664537056607, -97.4000858726468",TC,"['almomento', 'mujeres', 'tehuacan', 'marchan', 'exigir', 'autoridades', 'dar', 'responsables', 'feminicidio', 'suri', 'saday', 'estudiante', 'anos', 'encontraron', 'vida', 'signos', 'violencia', 'abuso', 'sexual', 'niunamenosvia']","['social', 'policial', 'policial', 'escolar', 'social', 'policial', 'policial', 'delito']",-8,0
1448120000000000000, hechos dia circulacion federal tehuacan vio afectada accidente debido filas autos carriles centrales recta cholula registro accidente fiscalia logro detener extorsionador flagranciaarbente,13/10/2021 03:10,"18.4664537056607, -97.4000858726468",TC,"['', 'hechos', 'dia', 'circulacion', 'federal', 'tehuacan', 'vio', 'afectada', 'accidente', 'debido', 'filas', 'autos', 'carriles', 'centrales', 'recta', 'cholula', 'registro', 'accidente', 'fiscalia', 'logro', 'detener', 'extorsionador', 'flagranciaarbente']","['vial', 'vial', 'desastre', 'vial', 'vial', 'vial', 'vial', 'policial']",-8,0
1448130000000000000,desabastoagua comision estatal aguas cea informa tras cierre compuertas conclusion desfogue presa zimapan anunciado comision federal electricidad cfe noticiasdequeretaro,13/10/2021 03:30,"20.669194616986346, -99.51813420893038",SG,"['desabastoagua', 'comision', 'estatal', 'aguas', 'cea', 'informa', 'tras', 'cierre', 'compuertas', 'conclusion', 'desfogue', 'presa', 'zimapan', 'anunciado', 'comision', 'federal', 'electricidad', 'cfe', 'noticiasdequeretaro']","['social', 'vial', 'clima', 'noticia', 'policial', 'social', 'vial', 'desastre']",-8,0
1448260000000000000,buenos dias empezamos informacion sigue haciendo tehuacan seguro social corrupto silverio gonzalezpoblana extorsionada busqueda marido queda preso sujeto atropello dos mujeres muriorina campeche policias heridos,13/10/2021 11:58,"18.4664537056607, -97.4000858726468",TC,"['buenos', 'dias', 'empezamos', 'informacion', 'sigue', 'haciendo', 'tehuacan', 'seguro', 'social', 'corrupto', 'silverio', 'gonzalezpoblana', 'extorsionada', 'busqueda', 'marido', 'queda', 'preso', 'sujeto', 'atropello', 'dos', 'mujeres', 'muriorina', 'campeche', 'policias', 'heridos']","['noticia', 'social', 'politico', 'policial', 'policial', 'social', 'policial', 'policial']",-8,0
1449400000000000000,regional secretario obras publicas municipio huautla confirmo administracion pasada supuestamente invirtieron millones pesos rehabilitacion sistema agua potable ubica comunidad cuatzonco,16/10/2021 15:39,"18.13360086241393, -96.84367450303422",TC,"['regional', 'secretario', 'obras', 'publicas', 'municipio', 'huautla', 'confirmo', 'administracion', 'pasada', 'supuestamente', 'invirtieron', 'millones', 'pesos', 'rehabilitacion', 'sistema', 'agua', 'potable', 'ubica', 'comunidad', 'cuatzonco']","['politico', 'vial', 'politico', 'social', 'politico', 'comercio', 'social', 'clima']",-8,0
1449450000000000000,jacaladeledezma segunda dosis anosen jacala ledezma personas anos podran acudir recibir segundas dosis vacuna covid asiste acuerdo fecha sede corresponda localidad,16/10/2021 19:17,"21.00892423225079, -99.19363996116543",SG,"['jacaladeledezma', 'segunda', 'dosis', 'anosen', 'jacala', 'ledezma', 'personas', 'anos', 'podran', 'acudir', 'recibir', 'segundas', 'dosis', 'vacuna', 'covid', 'asiste', 'acuerdo', 'fecha', 'sede', 'corresponda', 'localidad']","['covid19', 'social', 'social', 'covid19', 'covid19', 'covid19', 'social', 'noticia']",-8,0
1450070000000000000,cateo vivienda ubicada municipio tehuacan elementos agencia estatal investigacion capturaron sujeto hace mas ocho anos junto complices asesino tres policias auxiliares entarate,18/10/2021 11:45,"18.4664537056607, -97.4000858726468",TC,"['cateo', 'vivienda', 'ubicada', 'municipio', 'tehuacan', 'elementos', 'agencia', 'estatal', 'investigacion', 'capturaron', 'sujeto', 'hace', 'mas', 'ocho', 'anos', 'junto', 'complices', 'asesino', 'tres', 'policias', 'auxiliares', 'entarate']","['social', 'policial', 'policial', 'vial', 'policial', 'policial', 'social', 'policial']",-8,0
1450450000000000000,enterate oaxaca precaucion segundo dia continua bloqueo carretera federal huatulcosalinacruz santa maria huamelula encabezados agente anatolio trinidad sosa exigen obras edil san pedro huamelula intrevencion oboax,19/10/2021 13:07,"21.40819396404915, -99.07050783941978",SG,"['enterate', 'oaxaca', 'precaucion', 'segundo', 'dia', 'continua', 'bloqueo', 'carretera', 'federal', 'huatulcosalinacruz', 'santa', 'maria', 'huamelula', 'encabezados', 'agente', 'anatolio', 'trinidad', 'sosa', 'exigen', 'obras', 'edil', 'san', 'pedro', 'huamelula', 'intrevencion', 'oboax']","['noticia', 'noticia', 'vial', 'vial', 'vial', 'policial', 'social', 'vial']",-8,0
1450450000000000000, alertavialpor segundo dia consecutivo persiste bloqueo carretera federal tramo huatulcosalinacruz santa maria huamelulalos pobladores encabezados agente municipal anatolio trinidad exigen obras edil intrevencion oboax,19/10/2021 13:20,"21.40819396404915, -99.07050783941978",SG,"['', 'alertavialpor', 'segundo', 'dia', 'consecutivo', 'persiste', 'bloqueo', 'carretera', 'federal', 'tramo', 'huatulcosalinacruz', 'santa', 'maria', 'huamelulalos', 'pobladores', 'encabezados', 'agente', 'municipal', 'anatolio', 'trinidad', 'exigen', 'obras', 'edil', 'intrevencion', 'oboax']","['social', 'vial', 'vial', 'vial', 'vial', 'policial', 'social', 'vial']",-8,0
1450470000000000000,gobierno canada advierte ciudadanos transitar autopista une municipios corredor industrial guanajuato tramo leon celaya peligroso violencia narco imagen,19/10/2021 14:45,"36.62341471637781, -6.009820247755884",TC,"['gobierno', 'canada', 'advierte', 'ciudadanos', 'transitar', 'autopista', 'une', 'municipios', 'corredor', 'industrial', 'guanajuato', 'tramo', 'leon', 'celaya', 'peligroso', 'violencia', 'narco', 'imagen']","['politico', 'social', 'vial', 'social', 'industrial', 'vial', 'desastre', 'policial']",-8,0
1451040000000000000,echan acido danando cuerpo gravisima llevan hospital santisima trinidad niegan atencion pinche gente enferma cabeza mochos anden negando caso vida muerte,21/10/2021 04:27,"21.40819396404915, -99.07050783941978",SG,"['echan', 'acido', 'danando', 'cuerpo', 'gravisima', 'llevan', 'hospital', 'santisima', 'trinidad', 'niegan', 'atencion', 'pinche', 'gente', 'enferma', 'cabeza', 'mochos', 'anden', 'negando', 'caso', 'vida', 'muerte']","['policial', 'covid19', 'social', 'social', 'social', 'covid19', 'covid19', 'covid19']",-8,0
1451200000000000000,zonalocal subsecretaria derechos humanos gobierno investigara negacion atencion madica parte hospital privado santisima trinidad mujer trans agredida madrugada miarcoles acido ,21/10/2021 14:36,"21.40819396404915, -99.07050783941978",SG,"['zonalocal', 'subsecretaria', 'derechos', 'humanos', 'gobierno', 'investigara', 'negacion', 'atencion', 'madica', 'parte', 'hospital', 'privado', 'santisima', 'trinidad', 'mujer', 'trans', 'agredida', 'madrugada', 'miarcoles', 'acido', '']","['social', 'social', 'politico', 'covid19', 'social', 'social', 'social', 'delito']",-8,0
1451650000000000000, alerta tehuacan vecinos colonia constituyentes fraccionamiento frailes alertaron ciudadania mantenerse alerta presencia sujetos andan motocicleta asaltando transeuntes pistola manoel video corresponde calle poniente,22/10/2021 20:57,"18.4664537056607, -97.4000858726468",TC,"['', 'alerta', 'tehuacan', 'vecinos', 'colonia', 'constituyentes', 'fraccionamiento', 'frailes', 'alertaron', 'ciudadania', 'mantenerse', 'alerta', 'presencia', 'sujetos', 'andan', 'motocicleta', 'asaltando', 'transeuntes', 'pistola', 'manoel', 'video', 'corresponde', 'calle', 'poniente']","['noticia', 'social', 'vial', 'noticia', 'social', 'noticia', 'policial', 'vial']",-8,0
1451750000000000000,personal servicios publicos municipales llevan cabo distintas acciones panteon municipal encontraba total abandono administracion pasada actividad gobierno edro da respuesta demanda mas ciudadania tehuacan,23/10/2021 03:00,"18.4664537056607, -97.4000858726468",TC,"['personal', 'servicios', 'publicos', 'municipales', 'llevan', 'cabo', 'distintas', 'acciones', 'panteon', 'municipal', 'encontraba', 'total', 'abandono', 'administracion', 'pasada', 'actividad', 'gobierno', 'edro', 'da', 'respuesta', 'demanda', 'mas', 'ciudadania', 'tehuacan']","['comercio', 'politico', 'social', 'covid19', 'delito', 'politico', 'politico', 'social']",-8,0
1452140000000000000,detiene policia municipal tehuacan dos mujeres cristal dos hombres asaltaron negocio ademas aseguraron moto reporte robo diferentes puntos ciudad,24/10/2021 05:21,"18.4664537056607, -97.4000858726468",TC,"['detiene', 'policia', 'municipal', 'tehuacan', 'dos', 'mujeres', 'cristal', 'dos', 'hombres', 'asaltaron', 'negocio', 'ademas', 'aseguraron', 'moto', 'reporte', 'robo', 'diferentes', 'puntos', 'ciudad']","['policial', 'policial', 'social', 'social', 'policial', 'comercio', 'noticia', 'policial']",-8,0
1452300000000000000, hombre anos edad fallecio noche sabado tras lluvias registraron tepoztlan masculino arrastrado corriente calle nezahualcoyotl barrio santisima trinidad asi confirmo pc estatal mediante comunicado,24/10/2021 15:39,"21.40819396404915, -99.07050783941978",SG,"['', 'hombre', 'anos', 'edad', 'fallecio', 'noche', 'sabado', 'tras', 'lluvias', 'registraron', 'tepoztlan', 'masculino', 'arrastrado', 'corriente', 'calle', 'nezahualcoyotl', 'barrio', 'santisima', 'trinidad', 'asi', 'confirmo', 'pc', 'estatal', 'mediante', 'comunicado']","['social', 'social', 'clima', 'desastre', 'vial', 'social', 'social', 'vial']",-8,0
1452320000000000000,varias heridas arma fuego hombre ingresado hospital general acuerdo acompanante intentaron asaltar cuacnopalanoaxaca lograron llegar hospital mujer tehuacan,24/10/2021 16:58,"18.4664537056607, -97.4000858726468",TC,"['varias', 'heridas', 'arma', 'fuego', 'hombre', 'ingresado', 'hospital', 'general', 'acuerdo', 'acompanante', 'intentaron', 'asaltar', 'cuacnopalanoaxaca', 'lograron', 'llegar', 'hospital', 'mujer', 'tehuacan']","['policial', 'policial', 'social', 'covid19', 'social', 'policial', 'covid19', 'social']",-8,0
1452340000000000000,sabado octubre coyomeapan puebla municipio rebelado cacicazgo celestino vi drenajes aguas negras anos fluyendo ras suelo obras inconclusas hospital universidad figuran rimbombantes informes municipales,24/10/2021 18:08,"18.282918126061674, -96.95980632625877",TC,"['sabado', 'octubre', 'coyomeapan', 'puebla', 'municipio', 'rebelado', 'cacicazgo', 'celestino', 'vi', 'drenajes', 'aguas', 'negras', 'anos', 'fluyendo', 'ras', 'suelo', 'obras', 'inconclusas', 'hospital', 'universidad', 'figuran', 'rimbombantes', 'informes', 'municipales']","['social', 'clima', 'social', 'vial', 'covid19', 'escolar', 'noticia', 'social']",-8,0
1452710000000000000,ser arrastrado corriente agua canal desbordo hombre murio barrio santisima trinidadel occiso identificado josa alberto garcia galicia anos vecino poblado san juan tlacotenco,25/10/2021 19:00,"21.40819396404915, -99.07050783941978",SG,"['ser', 'arrastrado', 'corriente', 'agua', 'canal', 'desbordo', 'hombre', 'murio', 'barrio', 'santisima', 'trinidadel', 'occiso', 'identificado', 'josa', 'alberto', 'garcia', 'galicia', 'anos', 'vecino', 'poblado', 'san', 'juan', 'tlacotenco']","['desastre', 'clima', 'noticia', 'desastre', 'social', 'social', 'social', 'social']",-8,0
1452730000000000000,panteones permanecido cerrados tiempo medida precautoria pandemia covid facilitar actividades relacionadas dia muertos manana realizo jornada limpieza panteon viejo zapotitlan tlahuac,25/10/2021 20:15,"18.33468137803632, -97.46783855667802",TC,"['panteones', 'permanecido', 'cerrados', 'tiempo', 'medida', 'precautoria', 'pandemia', 'covid', 'facilitar', 'actividades', 'relacionadas', 'dia', 'muertos', 'manana', 'realizo', 'jornada', 'limpieza', 'panteon', 'viejo', 'zapotitlan', 'tlahuac']","['covid19', 'vial', 'clima', 'covid19', 'covid19', 'policial', 'noticia', 'covid19']",-8,0
1453390000000000000, jornada extraordinaria vacunacion rezagados informo hospital acatzingo hospital acajete hospital regional seco unidad medicina familiar tehuacan vacuna sputnik v aplicara meta mil vacunas,27/10/2021 16:13,"18.4664537056607, -97.4000858726468",TC,"['', 'jornada', 'extraordinaria', 'vacunacion', 'rezagados', 'informo', 'hospital', 'acatzingo', 'hospital', 'acajete', 'hospital', 'regional', 'seco', 'unidad', 'medicina', 'familiar', 'tehuacan', 'vacuna', 'sputnik', 'v', 'aplicara', 'meta', 'mil', 'vacunas']","['noticia', 'covid19', 'covid19', 'covid19', 'covid19', 'vial', 'covid19', 'covid19']",-8,0
1453430000000000000,presidente municipal jalpan efrain munoz cosme asistio instalacion consejo estatal seguridad apertura consulta ciudadana programa estatal seguridad,27/10/2021 18:16,"21.217788814284553, -99.47382949219562",SG,"['presidente', 'municipal', 'jalpan', 'efrain', 'munoz', 'cosme', 'asistio', 'instalacion', 'consejo', 'estatal', 'seguridad', 'apertura', 'consulta', 'ciudadana', 'programa', 'estatal', 'seguridad']","['politico', 'social', 'vial', 'policial', 'social', 'social', 'vial', 'policial']",-8,0
1453470000000000000,localiza moto robada travas ventas facebook policias municipales lograron detener dos sujetos intentaban vender vehiculo reporte robo redes sociales tehuacan,27/10/2021 21:22,"18.4664537056607, -97.4000858726468",TC,"['localiza', 'moto', 'robada', 'travas', 'ventas', 'facebook', 'policias', 'municipales', 'lograron', 'detener', 'dos', 'sujetos', 'intentaban', 'vender', 'vehiculo', 'reporte', 'robo', 'redes', 'sociales', 'tehuacan']","['policial', 'social', 'policial', 'social', 'policial', 'vial', 'noticia', 'policial']",-8,0
